Categoria,Nombre,Vendedor,Precio,URL
Electrodomésticos,Licuadora Profesional Ninja Con Procesador De 8 Tazas Bn801 Color Negro/Acero inoxidable 110V,Por SHARK NINJA,1199900,https://www.mercadolibre.com.co/licuadora-profesional-ninja-con-procesador-de-8-tazas-bn801-color-negroacero-inoxidable-110v/p/MCO19460457#polycard_client=search-nordic&searchVariation=MCO19460457&position=3&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO1436129989&sid=search
Electrodomésticos,Licuadora Black+Decker Durapro BLBD210G 1.25 L negra con vaso de vidrio 110V,No especificado,136300,https://www.mercadolibre.com.co/licuadora-blackdecker-durapro-blbd210g-125-l-negra-con-vaso-de-vidrio-110v/p/MCO19170687#polycard_client=search-nordic&searchVariation=MCO19170687&position=8&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO1168672171&sid=search
Electrodomésticos,"Licuadora Imusa Powermix Glass 1,25 L blanca con vaso de vidrio 110V - 120V",Por Imusa Home & Cook,209900,https://www.mercadolibre.com.co/licuadora-imusa-powermix-glass-125-l-blanca-con-vaso-de-vidrio-110v-120v/p/MCO22915294#polycard_client=search-nordic&searchVariation=MCO22915294&position=13&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO1783629720&sid=search
Electrodomésticos,Licuadora Personal Hamilton Beach 51101bv Negra Color Negro 110V,Por Hamilton Beach,159900,https://www.mercadolibre.com.co/licuadora-personal-hamilton-beach-51101bv-negra-color-negro-110v/p/MCO18636093#polycard_client=search-nordic&searchVariation=MCO18636093&position=19&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO904719943&sid=search
Electrodomésticos,"Oster® Licuadora, con Vaso de Vidrio Refractario Boroclass® y 6 Velocidades más Pulso, Ideal para Recetas Frias y Calientes, Negro, BLSTPEGBPB",Por Oster,239900,https://www.mercadolibre.com.co/oster-licuadora-con-vaso-de-vidrio-refractario-boroclass-y-6-velocidades-mas-pulso-ideal-para-recetas-frias-y-calientes-negro-blstpegbpb/p/MCO23602825#polycard_client=search-nordic&searchVariation=MCO23602825&position=21&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO1642133698&sid=search
Electrodomésticos,Licuadora Profesional Imusa Ultraforce 2x 1100w Acero +2 Acc Color Plateado 110v,Por Imusa Home & Cook,579900,https://www.mercadolibre.com.co/licuadora-profesional-imusa-ultraforce-2x-1100w-acero-2-acc-color-plateado-110v/p/MCO44438303#polycard_client=search-nordic&searchVariation=MCO44438303&position=4&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO2762693440&sid=search
Electrodomésticos,Licuadora Deportiva En Acero Inoxidable 120V,Por Universal,179900,https://www.mercadolibre.com.co/licuadora-deportiva-en-acero-inoxidable-120v/p/MCO18202111#polycard_client=search-nordic&searchVariation=MCO18202111&position=12&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO1996616582&sid=search
Electrodomésticos,Licuadora Oster Classic con control de perilla 3 velocidades 1.25L cromada BLST4655,Por Oster,289700,https://www.mercadolibre.com.co/licuadora-oster-classic-con-control-de-perilla-3-velocidades-125l-cromada-blst4655/p/MCO17734242#polycard_client=search-nordic&searchVariation=MCO17734242&position=17&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO928124663&sid=search
Electrodomésticos,Licuadora Imusa Ultraforce + 8v Vaso De Vidrio 2.2l Color Gris 110v,Por Imusa Home & Cook,389900,https://www.mercadolibre.com.co/licuadora-imusa-ultraforce-8v-vaso-de-vidrio-22l-color-gris-110v/p/MCO43328915#polycard_client=search-nordic&searchVariation=MCO43328915&position=39&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO2744611882&sid=search
Electrodomésticos,Licuadora portátil Ninja Professional Plus Auto-iQ BN701 2.1 L gris y negra con vaso de tritan 110V,Por SHARK NINJA,599900,https://www.mercadolibre.com.co/licuadora-portatil-ninja-professional-plus-auto-iq-bn701-21-l-gris-y-negra-con-vaso-de-tritan-110v/p/MCO16961453#polycard_client=search-nordic&searchVariation=MCO16961453&position=7&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO1938807504&sid=search
Electrodomésticos,Freidora De Aire Oster®digital Diamondforce 4l- 10 Programas Color Negro 110V,Por Oster,359900,https://www.mercadolibre.com.co/freidora-de-aire-osterdigital-diamondforce-4l-10-programas-color-negro-110v/p/MCO41514595#polycard_client=search-nordic&searchVariation=MCO41514595&position=18&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO1505206949&sid=search
Electrodomésticos,Aspiradora Vertical Electrolux Power Speed Stk12 Color Negro 127V,Por Electrolux,249900,https://www.mercadolibre.com.co/aspiradora-vertical-electrolux-power-speed-stk12-color-negro-127v/p/MCO18781058#polycard_client=search-nordic&searchVariation=MCO18781058&position=16&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO868610067&sid=search
Electrodomésticos,Balanza gramera de cocina digital SQ Cozinha SF-400 pesa hasta 10kg blanca,No especificado,13113,https://www.mercadolibre.com.co/balanza-gramera-de-cocina-digital-sq-cozinha-sf-400-pesa-hasta-10kg-blanca/p/MCO15462294#polycard_client=search-nordic&searchVariation=MCO15462294&position=26&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO2047255144&sid=search
Electrodomésticos,"Freidora De Aire Imusa Air Fryer Esencial 3,2 Litros Gris",Por Imusa Home & Cook,489900,https://www.mercadolibre.com.co/freidora-de-aire-imusa-air-fryer-esencial-32-litros-gris/p/MCO24103224#polycard_client=search-nordic&searchVariation=MCO24103224&position=9&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO1309422413&sid=search
Electrodomésticos,Cafetera Imusa Café City 6 tazas semi automática negra de filtro 110V,Por Imusa Home & Cook,144900,https://www.mercadolibre.com.co/cafetera-imusa-cafe-city-6-tazas-semi-automatica-negra-de-filtro-110v/p/MCO18706339#polycard_client=search-nordic&searchVariation=MCO18706339&position=20&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO945161547&sid=search
Electrodomésticos,Plancha De Ropa Black & Decker Vapor Irbd300 Trueglide Azul 120V,No especificado,83340,https://www.mercadolibre.com.co/plancha-de-ropa-black-decker-vapor-irbd300-trueglide-azul-120v/p/MCO21958556#polycard_client=search-nordic&searchVariation=MCO21958556&position=22&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO1268736519&sid=search
Electrodomésticos,Freidora De Aire Imusa Max 5l Digital Negra Color Negro 110V,Por Imusa Home & Cook,479900,https://www.mercadolibre.com.co/freidora-de-aire-imusa-max-5l-digital-negra-color-negro-110v/p/MCO48710683#polycard_client=search-nordic&searchVariation=MCO48710683&position=14&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO1570675121&sid=search
Electrodomésticos,Gramera De Cocina K-mgc01 Capacidad máxima 5 g Color Negro,Por GM COMUNICACIONESYELECTRONICA,49900,https://www.mercadolibre.com.co/gramera-de-cocina-k-mgc01-capacidad-maxima-5-g-color-negro/p/MCO19738122#polycard_client=search-nordic&searchVariation=MCO19738122&position=27&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO1030522530&sid=search
Electrodomésticos,Batidora de inmersión Black+Decker HB2800B negra 110V 60 Hz 200W,No especificado,198000,https://www.mercadolibre.com.co/batidora-de-inmersion-blackdecker-hb2800b-negra-110v-60-hz-200w/p/MCO10432112#polycard_client=search-nordic&searchVariation=MCO10432112&position=25&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO1207134864&sid=search
Electrodomésticos,Aspiradora Truper Aspi-03 11l 2 Hp Sólidos Y Líquidos 120v Color Naranja/Negro,Por Soelco,282060,https://www.mercadolibre.com.co/aspiradora-truper-aspi-03-11l-2-hp-solidos-y-liquidos-120v-color-naranjanegro/p/MCO18609172#polycard_client=search-nordic&searchVariation=MCO18609172&position=33&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO866824030&sid=search
Electrodomésticos,Aspiradora Magnux Vertical Mano Hogar Carro Inalambrica,Por MAGNUX,219800,https://www.mercadolibre.com.co/aspiradora-magnux-vertical-mano-hogar-carro-inalambrica/p/MCO34102999#polycard_client=search-nordic&searchVariation=MCO34102999&position=30&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO1397141873&sid=search
Electrodomésticos,Freidora De Aire 2 Canastas 7.6 Lts Ninja Dz201 Gris Color Gris oscuro 110V,Por SHARK NINJA,1099900,https://www.mercadolibre.com.co/freidora-de-aire-2-canastas-76-lts-ninja-dz201-gris-color-gris-oscuro-110v/p/MCO20546447#polycard_client=search-nordic&searchVariation=MCO20546447&position=24&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO1537047335&sid=search
Electrodomésticos,Freidora De Aire Kalley 6.3 Litros K-maf6 Negro Color Negro/Plateado 110V,No especificado,350000,https://www.mercadolibre.com.co/freidora-de-aire-kalley-63-litros-k-maf6-negro-color-negroplateado-110v/p/MCO29119893#polycard_client=search-nordic&searchVariation=MCO29119893&position=36&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO1466878091&sid=search
Electrodomésticos,Balanza Gramera Bascula Digital Pesa Cocina Acero Inox 5 Kgs Color Acero inoxidable,Por Casatua,59990,https://www.mercadolibre.com.co/balanza-gramera-bascula-digital-pesa-cocina-acero-inox-5-kgs-color-acero-inoxidable/p/MCO22372973#polycard_client=search-nordic&searchVariation=MCO22372973&position=45&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO1339495795&sid=search
Electrodomésticos,Aspiradora Inalámbrica T-fal X-pert 7.60 Acc Mascotas Color Rojo 110V/220V,Por T-fal,999900,https://www.mercadolibre.com.co/aspiradora-inalambrica-t-fal-x-pert-760-acc-mascotas-color-rojo-110v220v/p/MCO41847997#polycard_client=search-nordic&searchVariation=MCO41847997&position=48&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO2702019934&sid=search
Electrodomésticos,"Freidora De Aire Imusa Air Fryer Esencial 3,2 Litros Negro",Por Imusa Home & Cook,509900,https://www.mercadolibre.com.co/freidora-de-aire-imusa-air-fryer-esencial-32-litros-negro/p/MCO19641189#polycard_client=search-nordic&searchVariation=MCO19641189&position=38&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO1020999772&sid=search
Electrodomésticos,Cafetera Oster® Térmica Programable Línea Gourmet Bvstdc4411 Color Gris 110V,Por Oster,450900,https://www.mercadolibre.com.co/cafetera-oster-termica-programable-linea-gourmet-bvstdc4411-color-gris-110v/p/MCO25961874#polycard_client=search-nordic&searchVariation=MCO25961874&position=29&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO2744074216&sid=search
Electrodomésticos,Gallina Electrica Cocinador Hervidor De 7 Huevos A Vapor Fit Color Amarillo,No especificado,21900,https://www.mercadolibre.com.co/gallina-electrica-cocinador-hervidor-de-7-huevos-a-vapor-fit-color-amarillo/p/MCO21938021#polycard_client=search-nordic&searchVariation=MCO21938021&position=32&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO1674778692&sid=search
Electrodomésticos,"Cafetera Oster®, para Espresso y Cappuccino,4 Tazas, Tubo de Vapor para Espumar la Leche, Negro, BVSTEM3300",Por Oster,359900,https://www.mercadolibre.com.co/cafetera-oster-para-espresso-y-cappuccino4-tazas-tubo-de-vapor-para-espumar-la-leche-negro-bvstem3300/p/MCO33308926#polycard_client=search-nordic&searchVariation=MCO33308926&position=35&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO2211757848&sid=search
Electrodomésticos,Aspiradora Robot Xiaomi Vacuum S20 Negra 110v Color Negro,No especificado,1199900,https://www.mercadolibre.com.co/aspiradora-robot-xiaomi-vacuum-s20-negra-110v-color-negro/p/MCO44714805#polycard_client=search-nordic&searchVariation=MCO44714805&position=28&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO1551447655&sid=search
Electrodomésticos,Batidora De Pedestal Fika 380w 4lt 8 Velocidades 127v Color Gris,Por FIKA,449900,https://www.mercadolibre.com.co/batidora-de-pedestal-fika-380w-4lt-8-velocidades-127v-color-gris/p/MCO38365940#polycard_client=search-nordic&searchVariation=MCO38365940&position=47&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO2548060078&sid=search
Electrodomésticos,Balanza Gramera Báscula Digital Cocina Capacidad Hasta 10kg Capacidad máxima 10 kg Color Blanco,No especificado,13466,https://www.mercadolibre.com.co/balanza-gramera-bascula-digital-cocina-capacidad-hasta-10kg-capacidad-maxima-10-kg-color-blanco/p/MCO21239613#polycard_client=search-nordic&searchVariation=MCO21239613&position=31&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO2440155850&sid=search
Electrodomésticos,"Protector Voltaje Multimatic para Tv, Xbox, Play Color Blanco",No especificado,24900,https://www.mercadolibre.com.co/protector-voltaje-multimatic-para-tv-xbox-play-color-blanco/p/MCO19719168#polycard_client=search-nordic&searchVariation=MCO19719168&position=34&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO1708758550&sid=search
Electrodomésticos,Batidor Eléctrico Portátil Mezclador Espuma Café Leche Huevo Color Blanco Frecuencia 1200RPM 5V,No especificado,17000,https://www.mercadolibre.com.co/batidor-electrico-portatil-mezclador-espuma-cafe-leche-huevo-color-blanco-frecuencia-1200rpm-5v/p/MCO21349271#polycard_client=search-nordic&searchVariation=MCO21349271&position=42&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO1343528505&sid=search
Electrodomésticos,Truper Asp-06 23L aspiradora 1.15hp sólidos y líquidos 127V color naranja y negro,Por Soelco,427020,https://www.mercadolibre.com.co/truper-asp-06-23l-aspiradora-115hp-solidos-y-liquidos-127v-color-naranja-y-negro/p/MCO18922361#polycard_client=search-nordic&searchVariation=MCO18922361&position=40&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO868394576&sid=search
Electrodomésticos,Wafflera Belga Flash Cook+ 4 Rebanadas Acero Masterchef 1000 W,Por MasterChef,218900,https://www.mercadolibre.com.co/wafflera-belga-flash-cook-4-rebanadas-acero-masterchef-1000-w/p/MCO26777265#polycard_client=search-nordic&searchVariation=MCO26777265&position=37&search_layout=stack&type=product&tracking_id=acafd640-fb0b-453f-aca2-2523531ab5c8&wid=MCO2015365402&sid=search
